Position,Track Name,Artist,Streams,Week,Month,Year,Artist Followers,Artist Genre,Artist Popularity,Track Popularity,Track Duration (ms),Album Name,Album Total Tracks,Album Released Date,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
136,God is a woman,Ariana Grande,1910106,3,January,2019,13426302.0,alternative r&b,92.0,66.0,254999.0,Right Back (feat. A Boogie Wit Da Hoodie),1.0,2019-08-13,0.0933,0.786,0.428,1.1e-06,5.0,0.156,-10.011,0.0,0.31,97.001,4.0,0.556
137,Location,Khalid,1878141,3,January,2019,2104287.0,contemporary country,81.0,74.0,213386.0,Dan + Shay,11.0,2018-06-22,0.356,0.616,0.438,0.0,1.0,0.24,-5.968,1.0,0.0298,135.929,4.0,0.386
138,Uproar,Lil Wayne,1868046,3,January,2019,5500251.0,melodic rap,88.0,64.0,192779.0,Hoodie SZN,20.0,2018-12-21,0.0235,0.736,0.622,0.0,6.0,0.151,-4.653,0.0,0.133,191.971,4.0,0.506
139,Look At Me!,XXXTENTACION,1850703,3,January,2019,13426302.0,alternative r&b,92.0,62.0,231653.0,Free Spirit,17.0,2019-04-05,0.277,0.432,0.52,0.371,1.0,0.138,-5.515,0.0,0.0548,164.047,4.0,0.303
140,Nowadays (feat. Landon Cube),Lil Skies,1843803,3,January,2019,26867044.0,latin,95.0,73.0,235284.0,"Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",1.0,2019-04-25,0.0598,0.785,0.572,0.0,2.0,0.218,-7.504,1.0,0.123,100.016,4.0,0.49
141,Kamikaze,Lil Mosey,1843469,3,January,2019,1955122.0,conscious hip hop,76.0,68.0,175040.0,Victory Lap,16.0,2018-02-16,0.0491,0.6,0.716,0.0,3.0,0.109,-5.554,0.0,0.384,180.165,4.0,0.246
142,SLOW DANCING IN THE DARK,Joji,1841889,3,January,2019,58177096.0,dance pop,97.0,71.0,182000.0,"thank u, next",12.0,2019-02-08,0.451,0.747,0.458,0.0,6.0,0.252,-6.891,1.0,0.303,75.029,4.0,0.47
143,REEL IT IN,Aminé,1828298,3,January,2019,400382.0,dance pop,75.0,67.0,183428.0,you ruined new york city for me,5.0,2019-08-16,0.489,0.442,0.579,1.04e-06,5.0,0.126,-6.484,1.0,0.145,83.336,4.0,0.546
144,Legends,Juice WRLD,1810772,3,January,2019,1238745.0,pop rap,69.0,75.0,181263.0,Look Alive (feat. Drake),1.0,2018-02-09,0.00104,0.922,0.581,5.86e-05,10.0,0.105,-7.495,1.0,0.27,140.022,4.0,0.595
145,All The Stars (with SZA),Kendrick Lamar,1807407,3,January,2019,39685416.0,electropop,94.0,69.0,119409.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.837,0.153,0.138,0.55,6.0,0.254,-21.877,0.0,0.0503,74.318,3.0,0.0503
146,Thunder,Imagine Dragons,1802441,3,January,2019,7221338.0,dance pop,82.0,77.0,212500.0,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",1.0,2018-09-28,0.157,0.842,0.801,4.82e-06,8.0,0.0642,-4.167,0.0,0.228,95.881,4.0,0.617
147,Hope,XXXTENTACION,1798516,3,January,2019,25418591.0,emo rap,94.0,83.0,121886.0,?,18.0,2018-03-16,0.883,0.669,0.308,0.0,11.0,0.0984,-10.068,1.0,0.029,64.934,4.0,0.52
148,Bad Liar,Imagine Dragons,1791427,3,January,2019,16482099.0,conscious hip hop,90.0,81.0,177000.0,DAMN.,14.0,2017-04-14,0.000282,0.908,0.621,5.39e-05,1.0,0.0958,-6.638,0.0,0.102,150.011,4.0,0.421
149,Te Boté - Remix,Nio Garcia,1782932,3,January,2019,4043037.0,dance pop,81.0,76.0,131064.0,COSMIC,16.0,2018-04-12,0.0161,0.71,0.789,2.77e-06,4.0,0.451,-3.874,1.0,0.0722,142.929,4.0,0.717
150,Dont Come Out The House (with 21 Savage),Metro Boomin,1782574,3,January,2019,23992346.0,reggaeton,93.0,73.0,184435.0,11:11,16.0,2019-05-17,0.252,0.837,0.791,1.14e-06,4.0,0.188,-3.157,0.0,0.0773,91.98,4.0,0.618
151,WORKIN ME,Quavo,1780211,3,January,2019,473467.0,alternative pop rock,76.0,77.0,177666.0,"Don't Forget About Me, Demos",6.0,2018-10-16,0.223,0.815,0.518,0.0,7.0,0.104,-6.594,0.0,0.0897,151.891,4.0,0.877
152,Call Out My Name,The Weeknd,1759927,3,January,2019,58177096.0,dance pop,97.0,73.0,171573.0,"thank u, next",12.0,2019-02-08,0.78,0.647,0.309,7.41e-06,7.0,0.202,-7.948,0.0,0.0366,87.045,4.0,0.195
153,Taking A Walk,Trippie Redd,1759144,3,January,2019,4043037.0,dance pop,81.0,75.0,180000.0,Beautiful (feat. Camila Cabello),1.0,2018-08-02,0.346,0.638,0.717,0.0,2.0,0.105,-4.722,1.0,0.0337,100.027,4.0,0.249
154,OTW,Khalid,1747235,3,January,2019,17428699.0,dance pop,86.0,74.0,197946.0,Sick Boy,10.0,2018-12-14,0.0558,0.575,0.571,0.0,1.0,0.0912,-7.906,1.0,0.0439,105.049,4.0,0.449
155,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1744639,3,January,2019,29446381.0,pop,90.0,66.0,235545.0,Red Pill Blues (Deluxe),16.0,2018-06-15,0.568,0.851,0.541,0.0,0.0,0.13,-6.825,1.0,0.0505,124.959,4.0,0.448
156,MAMA,6ix9ine,1739628,3,January,2019,15226630.0,rap,95.0,87.0,162802.0,Goosebumps (Remix),1.0,2021-01-15,0.418,0.841,0.593,0.0,1.0,0.124,-7.846,1.0,0.0379,124.917,4.0,0.808
157,Im a Mess,Bebe Rexha,1732893,3,January,2019,3931704.0,miami hip hop,82.0,76.0,166400.0,STOKELEY,13.0,2018-11-30,0.113,0.808,0.617,0.0,10.0,0.734,-9.32,0.0,0.442,149.962,4.0,0.632
158,NI BIEN NI MAL,Bad Bunny,1723838,3,January,2019,15936369.0,chicago rap,98.0,79.0,248431.0,Death Race For Love,22.0,2019-03-08,0.0758,0.745,0.561,0.0,0.0,0.133,-4.869,1.0,0.0807,77.557,4.0,0.449
159,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1721726,3,January,2019,32212322.0,classic rock,90.0,71.0,209413.0,Jazz (Deluxe Remastered Version),18.0,1978-11-10,0.0472,0.563,0.865,0.000191,5.0,0.77,-5.277,1.0,0.16,156.271,4.0,0.601
160,Roll in Peace (feat. XXXTENTACION),Kodak Black,1708844,3,January,2019,12624847.0,conscious hip hop,88.0,83.0,292986.0,2014 Forest Hills Drive,13.0,2014-12-09,0.301,0.692,0.521,0.0,10.0,0.0565,-8.465,0.0,0.33,100.45,4.0,0.463
161,"Fire On Fire - From ""Watership Down""",Sam Smith,1707760,3,January,2019,3422973.0,alternative r&b,82.0,76.0,209400.0,H.E.R.,21.0,2017-10-20,0.795,0.473,0.371,0.0,4.0,0.109,-10.219,0.0,0.0405,75.208,4.0,0.413
162,Let You Down,NF,1704658,3,January,2019,52998758.0,canadian hip hop,98.0,76.0,210746.0,Scorpion,25.0,2018-06-29,0.0891,0.585,0.909,9.7e-05,8.0,0.119,-6.474,1.0,0.0707,93.372,4.0,0.758
163,Body (feat. brando),Loud Luxury,1700890,3,January,2019,5350372.0,complextro,82.0,81.0,184732.0,The Middle,1.0,2018-01-23,0.171,0.753,0.657,0.0,7.0,0.112,-3.061,1.0,0.0449,107.01,4.0,0.437
164,FeRRis WhEEL (feat. Trippie Redd),Tory Lanez,1699658,3,January,2019,1196471.0,dance pop,76.0,66.0,179745.0,Insomnia,1.0,2019-03-08,0.0944,0.754,0.653,0.0,7.0,0.383,-5.095,1.0,0.0611,123.084,4.0,0.379
165,Say You Wont Let Go,James Arthur,1693421,3,January,2019,5209371.0,conscious hip hop,84.0,68.0,225920.0,Confessions of a Dangerous Mind,16.0,2019-05-10,0.0557,0.712,0.891,0.0,2.0,0.134,-6.457,1.0,0.24,170.13,4.0,0.799
166,the remedy for a broken heart (why am I so in love),XXXTENTACION,1677337,3,January,2019,13426302.0,alternative r&b,92.0,62.0,277080.0,Free Spirit,17.0,2019-04-05,0.0521,0.772,0.483,0.000375,6.0,0.377,-10.06,0.0,0.0564,120.005,4.0,0.479
167,Believer,Imagine Dragons,1675272,3,January,2019,4661127.0,australian psych,83.0,78.0,237800.0,The Slow Rush,12.0,2020-02-14,0.0406,0.621,0.873,9.1e-06,5.0,0.0824,-3.067,0.0,0.0369,97.96,4.0,0.873
168,Wasted (feat. Lil Uzi Vert),Juice WRLD,1670540,3,January,2019,15936369.0,chicago rap,98.0,79.0,175755.0,Goodbye & Good Riddance,17.0,2018-12-10,0.0414,0.665,0.651,0.0,1.0,0.0896,-5.515,1.0,0.156,163.935,4.0,0.237
169,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1667736,3,January,2019,5516506.0,melodic rap,89.0,69.0,157656.0,Feed Tha Streets II,12.0,2018-11-02,0.218,0.688,0.656,0.0,4.0,0.115,-5.541,0.0,0.276,160.414,4.0,0.365
170,Let Me Down Slowly,Alec Benjamin,1655787,3,January,2019,13426302.0,alternative r&b,92.0,73.0,182080.0,Free Spirit,17.0,2019-04-05,0.308,0.627,0.446,0.00077,2.0,0.111,-9.477,0.0,0.0332,139.994,4.0,0.11
171,Bank Account,21 Savage,1639434,3,January,2019,1955122.0,conscious hip hop,76.0,62.0,225573.0,Victory Lap,16.0,2018-02-16,0.0289,0.711,0.746,0.0,1.0,0.371,-4.224,1.0,0.253,96.024,4.0,0.279
172,you should see me in a crown,Billie Eilish,1629547,3,January,2019,15226630.0,rap,95.0,75.0,150043.0,ASTROWORLD,17.0,2018-08-03,0.283,0.785,0.554,3.4e-06,0.0,0.116,-6.571,1.0,0.0409,128.047,4.0,0.144
173,Foot Fungus,Ski Mask The Slump God,1627004,3,January,2019,58177096.0,dance pop,97.0,79.0,205920.0,Sweetener,15.0,2018-08-17,0.04,0.699,0.713,3.11e-06,9.0,0.294,-5.507,0.0,0.0594,121.993,4.0,0.354
174,BUTTERFLY EFFECT,Travis Scott,1621463,3,January,2019,13426302.0,alternative r&b,92.0,74.0,201707.0,Love Lies (with Normani),1.0,2018-02-14,0.0956,0.708,0.648,0.0,6.0,0.134,-5.626,1.0,0.0449,143.955,4.0,0.338
175,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,1620017,3,January,2019,31243997.0,dfw rap,94.0,75.0,227533.0,beerbongs & bentleys,18.0,2018-04-27,0.64,0.664,0.667,1.22e-06,4.0,0.0753,-5.941,1.0,0.154,180.064,4.0,0.381
176,JAPAN,Famous Dex,1618102,3,January,2019,9879245.0,atl hip hop,91.0,75.0,141586.0,Future & Juice WRLD Present... WRLD ON DRUGS,16.0,2018-10-19,0.0484,0.656,0.542,0.0,7.0,0.126,-7.358,1.0,0.323,166.111,4.0,0.551
177,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1617890,3,January,2019,52998758.0,canadian hip hop,98.0,77.0,217925.0,Scorpion,25.0,2018-06-29,0.0589,0.835,0.626,6e-05,1.0,0.396,-5.833,1.0,0.125,91.03,4.0,0.35
178,Walk It Talk It,Migos,1594712,3,January,2019,1438250.0,contemporary country,92.0,79.0,234346.0,If I Know Me,14.0,2018-04-27,0.369,0.614,0.68,1.84e-06,6.0,0.115,-4.58,1.0,0.0289,149.959,4.0,0.707
179,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",Shoreline Mafia,1594599,3,January,2019,720011.0,electropop,84.0,74.0,223542.0,FRIENDS KEEP SECRETS,7.0,2018-12-07,0.168,0.612,0.601,0.0,8.0,0.117,-7.089,1.0,0.164,147.018,4.0,0.525
180,my boy,Billie Eilish,1592214,3,January,2019,3500445.0,canadian hip hop,85.0,64.0,248520.0,TAlk tO Me (with Rich The Kid feat. Lil Wayne) [Remix],1.0,2018-11-27,0.0226,0.698,0.66,0.0,0.0,0.0622,-7.883,1.0,0.052,159.949,4.0,0.451
181,Bounce Out With That,YBN Nahmir,1590556,3,January,2019,1706572.0,escape room,79.0,65.0,219332.0,Ventura,11.0,2019-04-12,0.0112,0.676,0.56,0.00403,4.0,0.137,-6.024,0.0,0.0643,178.555,4.0,0.551
182,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,1582707,3,January,2019,16417643.0,latin,94.0,73.0,258800.0,Secreto,1.0,2019-01-15,0.602,0.807,0.803,0.00853,11.0,0.136,-4.156,1.0,0.126,91.987,4.0,0.706
183,Shoota (feat. Lil Uzi Vert),Playboi Carti,1579601,3,January,2019,58177096.0,dance pop,97.0,72.0,212266.0,"thank u, next",12.0,2019-02-08,0.378,0.729,0.475,0.0,8.0,0.12,-4.985,1.0,0.0364,62.52,3.0,0.371
184,Close Friends (Lil Baby & Gunna),Lil Baby,1578868,3,January,2019,25418591.0,emo rap,94.0,84.0,95466.0,17,11.0,2017-08-25,0.847,0.734,0.57,2.14e-05,7.0,0.112,-7.066,0.0,0.133,129.953,4.0,0.689
185,Red Roses (feat. Landon Cube),Lil Skies,1565221,3,January,2019,10317963.0,dance pop,85.0,69.0,177390.0,Hurts 2B Human,13.0,2019-04-25,0.0519,0.652,0.453,0.0,1.0,0.179,-6.119,1.0,0.0445,88.038,3.0,0.432
186,Dont Stop Me Now - Remastered 2011,Queen,1558619,3,January,2019,13426302.0,alternative r&b,92.0,54.0,229960.0,Free Spirit,17.0,2019-04-05,0.44,0.618,0.693,0.759,1.0,0.101,-7.889,0.0,0.333,143.98,4.0,0.439
187,No Role Modelz,J. Cole,1551864,3,January,2019,2624790.0,boy band,81.0,56.0,222620.0,I Don't Belong In This Club,1.0,2019-03-20,0.0202,0.797,0.543,0.0,11.0,0.0726,-5.744,1.0,0.0439,115.036,4.0,0.164
188,Undecided,Chris Brown,1549355,3,January,2019,13426302.0,alternative r&b,92.0,59.0,184200.0,Free Spirit,17.0,2019-04-05,0.212,0.776,0.445,0.00409,9.0,0.124,-8.574,1.0,0.0371,109.981,4.0,0.405
189,Lose It,Kane Brown,1548141,3,January,2019,6313727.0,emo rap,90.0,70.0,233613.0,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),1.0,2019-01-31,0.15,0.741,0.845,0.0,5.0,0.174,-3.568,0.0,0.0381,129.939,4.0,0.926
190,1950,King Princess,1543243,3,January,2019,2499251.0,cali rap,82.0,69.0,237240.0,STAY DANGEROUS,15.0,2018-08-03,0.00552,0.745,0.346,0.0,1.0,0.0881,-7.709,1.0,0.331,203.911,4.0,0.112
191,Black & White,Juice WRLD,1541318,3,January,2019,1955122.0,conscious hip hop,76.0,62.0,245813.0,Victory Lap,16.0,2018-02-16,0.431,0.512,0.734,0.0,8.0,0.226,-5.448,0.0,0.438,93.995,4.0,0.168
192,Too Good At Goodbyes,Sam Smith,1540323,3,January,2019,32673204.0,modern rock,89.0,82.0,187146.0,Evolve,12.0,2017-06-23,0.00671,0.605,0.822,0.134,0.0,0.147,-4.833,1.0,0.0438,167.997,4.0,0.288
193,Silence,Marshmello,1518614,3,January,2019,13426302.0,alternative r&b,92.0,56.0,213253.0,Free Spirit,17.0,2019-04-05,0.308,0.213,0.414,0.0257,0.0,0.0912,-9.725,1.0,0.0339,79.556,4.0,0.0553
194,come out and play,Billie Eilish,1509521,3,January,2019,32673204.0,modern rock,89.0,86.0,204346.0,Evolve,12.0,2017-06-23,0.0622,0.776,0.78,0.0,10.0,0.081,-4.374,0.0,0.128,124.949,4.0,0.666
195,1.5,21 Savage,1507866,3,January,2019,13972087.0,latin,89.0,72.0,201818.0,Intimo,15.0,2019-11-01,0.241,0.673,0.752,4.51e-05,2.0,0.0813,-3.572,0.0,0.0561,175.997,4.0,0.797
196,1-800-273-8255,Logic,1505621,3,January,2019,6313727.0,emo rap,90.0,82.0,196400.0,"Come Over When You're Sober, Pt. 2",13.0,2018-11-09,0.0175,0.669,0.574,0.00294,4.0,0.146,-6.442,0.0,0.0286,120.013,4.0,0.273
197,PICK IT UP (feat. A$AP Rocky),Famous Dex,1505571,3,January,2019,4554213.0,r&b en espanol,88.0,76.0,161626.0,Con Altura,1.0,2019-03-28,0.39,0.882,0.689,0.00325,6.0,0.0501,-4.027,1.0,0.124,97.963,4.0,0.746
198,Ella Quiere Beber - Remix,Anuel AA,1502445,3,January,2019,31472357.0,canadian pop,91.0,72.0,201200.0,Shawn Mendes,14.0,2018-05-25,0.255,0.713,0.738,0.0,10.0,0.106,-6.784,1.0,0.374,105.027,4.0,0.425
199,Bodak Yellow,Cardi B,1497578,3,January,2019,6288909.0,emo rap,81.0,73.0,179404.0,DUMMY BOY,13.0,2018-11-27,0.088,0.931,0.387,0.0,1.0,0.136,-9.127,1.0,0.412,125.978,4.0,0.376
200,Havana (feat. Young Thug),Camila Cabello,1494370,3,January,2019,13426302.0,alternative r&b,92.0,60.0,173653.0,Free Spirit,17.0,2019-04-05,0.206,0.581,0.452,0.00329,11.0,0.0881,-9.558,1.0,0.15,75.046,4.0,0.523
1,7 rings,Ariana Grande,28151388,4,January,2019,4050894.0,country rap,83.0,22.0,155386.0,"NOW That's What I Call Music, Vol. 71",20.0,2019-08-02,0.0529,0.881,0.58,0.0,6.0,0.11,-5.613,1.0,0.108,136.055,4.0,0.62
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,14112359,4,January,2019,39685416.0,electropop,94.0,86.0,194087.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.328,0.701,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,4.0,0.562
3,Wow.,Post Malone,12586391,4,January,2019,4050894.0,country rap,83.0,80.0,157066.0,7 EP,8.0,2019-06-21,0.0533,0.878,0.619,0.0,6.0,0.113,-5.56,1.0,0.102,136.041,4.0,0.639
4,Going Bad (feat. Drake),Meek Mill,9327727,4,January,2019,31243997.0,dfw rap,94.0,83.0,158040.0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),13.0,2018-12-14,0.556,0.76,0.479,0.0,2.0,0.0703,-5.574,1.0,0.0466,89.911,4.0,0.913
5,Without Me,Halsey,8732575,4,January,2019,12624847.0,conscious hip hop,88.0,80.0,213593.0,MIDDLE CHILD,1.0,2019-01-23,0.149,0.837,0.364,0.0,8.0,0.271,-11.713,1.0,0.276,123.984,4.0,0.463
6,Drip Too Hard (Lil Baby & Gunna),Lil Baby,8541979,4,January,2019,10825280.0,melodic rap,92.0,75.0,243976.0,Sanguine Paradise,1.0,2019-04-09,0.0948,0.729,0.603,0.0,6.0,0.113,-6.736,0.0,0.0666,134.972,4.0,0.207
7,"thank u, next",Ariana Grande,8058684,4,January,2019,13426302.0,alternative r&b,92.0,74.0,197573.0,Free Spirit,17.0,2019-04-05,0.051,0.901,0.4,0.0,0.0,0.0599,-8.575,1.0,0.126,135.984,4.0,0.346
8,SICKO MODE,Travis Scott,7924476,4,January,2019,5500251.0,melodic rap,88.0,79.0,189486.0,Hoodie SZN,20.0,2018-12-21,0.0153,0.581,0.662,0.0,9.0,0.111,-5.239,1.0,0.303,93.023,4.0,0.434
9,ZEZE (feat. Travis Scott & Offset),Kodak Black,7359730,4,January,2019,4794963.0,hip hop,82.0,80.0,180522.0,Championships,19.0,2018-11-30,0.259,0.889,0.496,0.0,4.0,0.252,-6.365,0.0,0.0905,86.003,4.0,0.544
10,Look Back at It,A Boogie Wit da Hoodie,7165551,4,January,2019,31243997.0,dfw rap,94.0,81.0,149546.0,Hollywood's Bleeding,17.0,2019-09-06,0.136,0.829,0.539,1.78e-06,11.0,0.103,-7.359,0.0,0.208,99.96,4.0,0.388
11,Mo Bamba,Sheck Wes,7151784,4,January,2019,5525173.0,melodic rap,82.0,80.0,268434.0,I AM YOU,15.0,2018-08-03,0.145,0.759,0.73,3.06e-06,0.0,0.11,-7.985,0.0,0.0516,115.007,4.0,0.74
12,Dancing With A Stranger (with Normani),Sam Smith,6882798,4,January,2019,58177096.0,dance pop,97.0,85.0,178626.0,"thank u, next",12.0,2019-02-08,0.592,0.778,0.317,0.0,1.0,0.0881,-10.732,0.0,0.334,140.048,4.0,0.327
13,Keanu Reeves,Logic,6373591,4,January,2019,29325288.0,k-pop,97.0,81.0,229773.0,MAP OF THE SOUL : PERSONA,7.0,2019-04-12,0.0923,0.645,0.862,0.0,11.0,0.192,-4.757,0.0,0.0965,119.991,4.0,0.798
14,Saturday Nights,Khalid,5932041,4,January,2019,39685416.0,electropop,94.0,78.0,193143.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.74,0.905,0.389,0.162,8.0,0.106,-14.505,1.0,0.332,120.046,4.0,0.196
15,Leave Me Alone,Flipp Dinero,5882310,4,January,2019,39685416.0,electropop,94.0,77.0,221543.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.39,0.853,0.351,9.38e-06,7.0,0.752,-10.198,1.0,0.241,118.028,4.0,0.282
16,a lot,21 Savage,5702886,4,January,2019,4941456.0,boy band,81.0,81.0,181026.0,Happiness Begins,14.0,2019-06-07,0.0427,0.842,0.734,0.0,1.0,0.106,-5.065,0.0,0.0588,137.958,4.0,0.952
17,First Off (feat. Travis Scott),Future,5581232,4,January,2019,39685416.0,electropop,94.0,84.0,196077.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.978,0.367,0.111,3.97e-05,4.0,0.0897,-14.084,1.0,0.0972,82.642,4.0,0.198
18,Wake Up in the Sky,Gucci Mane,5548744,4,January,2019,818169.0,cali rap,81.0,76.0,192470.0,Perfect Ten,10.0,2019-06-28,0.174,0.682,0.559,0.0,0.0,0.344,-5.545,1.0,0.127,202.015,4.0,0.137
19,Lost in the Fire,Gesaffelstein,5472797,4,January,2019,5525173.0,melodic rap,82.0,72.0,230400.0,We All Shine,16.0,2019-01-18,0.457,0.661,0.44,0.0,2.0,0.128,-9.104,1.0,0.0803,149.937,4.0,0.352
20,Crushed Up,Future,5274457,4,January,2019,15936369.0,chicago rap,98.0,86.0,240050.0,Death Race For Love,22.0,2019-03-08,0.328,0.685,0.692,0.0,2.0,0.153,-5.122,1.0,0.0457,159.966,5.0,0.578
21,High Hopes,Panic! At The Disco,5077745,4,January,2019,4604292.0,pop,89.0,67.0,211266.0,For The Throne (Music Inspired by the HBO Series Game of Thrones),14.0,2019-04-26,0.00413,0.507,0.644,0.0,4.0,0.217,-7.485,1.0,0.0641,179.913,4.0,0.172
22,Lucid Dreams,Juice WRLD,5069025,4,January,2019,19076982.0,dance pop,86.0,0.0,157866.0,Best of 2020 Italia Pop Hits,57.0,2021-02-19,0.302,0.802,0.646,0.0,5.0,0.118,-6.121,0.0,0.0591,99.978,4.0,0.389
23,SAD!,XXXTENTACION,5030205,4,January,2019,13426302.0,alternative r&b,92.0,75.0,229320.0,Suncity,7.0,2018-10-18,0.0765,0.596,0.552,0.334,0.0,0.104,-10.278,0.0,0.097,97.949,4.0,0.112
24,Money,Cardi B,4886934,4,January,2019,677563.0,chicago rap,69.0,73.0,120133.0,Wildboy,10.0,2019-05-31,0.234,0.74,0.488,0.0,1.0,0.241,-7.664,0.0,0.27,149.042,4.0,0.584
25,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,4744151,4,January,2019,1769979.0,comedy rap,70.0,67.0,281500.0,Earth,1.0,2019-04-18,0.639,0.694,0.664,0.0,2.0,0.0929,-4.649,1.0,0.05,95.941,4.0,0.676
26,Happier,Marshmello,4673049,4,January,2019,6249232.0,atl hip hop,93.0,80.0,145542.0,Drip Harder,13.0,2018-10-05,0.0852,0.897,0.662,0.0,1.0,0.534,-6.903,0.0,0.292,112.511,4.0,0.389
27,Better Now,Post Malone,4671078,4,January,2019,3931704.0,miami hip hop,82.0,77.0,145626.0,STOKELEY,13.0,2018-11-30,0.111,0.935,0.552,0.0,10.0,0.0952,-9.373,0.0,0.335,99.993,4.0,0.615
28,MIDDLE CHILD,J. Cole,4461198,4,January,2019,9194854.0,atl hip hop,89.0,77.0,288624.0,i am > i was,15.0,2018-12-21,0.0395,0.837,0.636,0.00125,1.0,0.342,-7.643,1.0,0.086,145.972,4.0,0.274
29,Eastside (with Halsey & Khalid),benny blanco,4399059,4,January,2019,39685416.0,electropop,94.0,87.0,200185.0,lovely (with Khalid),1.0,2018-04-19,0.934,0.351,0.296,0.0,4.0,0.095,-10.109,0.0,0.0333,115.284,4.0,0.12
30,Moonlight,XXXTENTACION,4276293,4,January,2019,39685416.0,electropop,94.0,78.0,180952.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.462,0.678,0.533,0.219,4.0,0.139,-10.485,1.0,0.186,150.455,4.0,0.323
31,Armed And Dangerous,Juice WRLD,4247423,4,January,2019,15226630.0,rap,95.0,85.0,312820.0,ASTROWORLD,17.0,2018-08-03,0.00513,0.834,0.73,0.0,8.0,0.124,-3.714,1.0,0.222,155.008,4.0,0.446
32,Better,Khalid,4173942,4,January,2019,58177096.0,dance pop,97.0,78.0,190440.0,"thank u, next",12.0,2019-02-08,0.0421,0.726,0.554,0.0,5.0,0.106,-5.29,0.0,0.0917,169.999,4.0,0.335
33,whoa (mind in awe),XXXTENTACION,4154352,4,January,2019,5500251.0,melodic rap,88.0,74.0,179449.0,Hoodie SZN,20.0,2018-12-21,0.407,0.791,0.587,0.0,3.0,0.148,-5.075,0.0,0.0413,96.057,4.0,0.536
34,when the partys over,Billie Eilish,4121458,4,January,2019,29460144.0,brostep,90.0,83.0,214289.0,Happier,1.0,2018-08-17,0.191,0.687,0.792,0.0,5.0,0.167,-2.749,1.0,0.0452,100.015,4.0,0.671
35,MIA (feat. Drake),Bad Bunny,4022057,4,January,2019,13910078.0,dance pop,90.0,81.0,201660.0,Without Me,1.0,2018-10-04,0.297,0.752,0.488,9.11e-06,6.0,0.0936,-7.05,1.0,0.0705,136.041,4.0,0.533
36,imagine,Ariana Grande,3944375,4,January,2019,39685416.0,electropop,94.0,75.0,179889.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.35,0.939,0.305,0.000169,8.0,0.105,-10.952,0.0,0.354,100.029,4.0,0.563
37,monster,21 Savage,3879061,4,January,2019,39685416.0,electropop,94.0,75.0,243725.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.751,0.521,0.125,0.00207,9.0,0.265,-17.832,1.0,0.239,111.554,4.0,0.0528
38,Splashin,Rich The Kid,3798398,4,January,2019,58177096.0,dance pop,97.0,83.0,207320.0,"thank u, next",12.0,2019-02-08,0.229,0.717,0.653,0.0,1.0,0.101,-5.634,1.0,0.0658,106.966,4.0,0.412
39,Space Cadet (feat. Gunna),Metro Boomin,3777922,4,January,2019,3138072.0,chicago rap,89.0,80.0,166560.0,Die A Legend,14.0,2019-06-07,0.15,0.772,0.639,0.0,1.0,0.0698,-7.119,1.0,0.467,168.112,4.0,0.261
40,Taste (feat. Offset),Tyga,3726054,4,January,2019,15936369.0,chicago rap,98.0,87.0,239835.0,Goodbye & Good Riddance,17.0,2018-12-10,0.349,0.511,0.566,0.0,6.0,0.34,-7.23,0.0,0.2,83.903,4.0,0.218
41,Nonstop,Drake,3708181,4,January,2019,39685416.0,electropop,94.0,77.0,168839.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.283,0.726,0.444,0.143,8.0,0.177,-8.922,0.0,0.372,185.044,4.0,0.569
42,YOSEMITE,Travis Scott,3617698,4,January,2019,13426302.0,alternative r&b,92.0,67.0,177066.0,Free Spirit,17.0,2019-04-05,0.0174,0.729,0.545,0.000274,0.0,0.369,-7.818,1.0,0.0316,103.012,4.0,0.514
